Starting with 1715 puzzles...
Resumed from log/results_opus-4-6.txt: 475 puzzles attempted, 390 verified
Resumed from log/results_opus-4-6_part2.txt: 231 puzzles attempted, 212 verified
Resumed from log/results_opus-4-6_part3.txt: 711 puzzles attempted, 531 verified
Resumed from log/results_opus-4-6_part4.txt: 230 puzzles attempted, 179 verified
Total resumed: 1647 puzzles, 1312 verified

Skipping puzzle 1120/1715: MinRotations:3 (resumed: FAIL)

Skipping puzzle 1121/1715: MinRotations:4 (resumed: FAIL)

Skipping puzzle 1122/1715: BillSums:0 (resumed: OK)

Skipping puzzle 1123/1715: BillSums:1 (resumed: OK)

Skipping puzzle 1124/1715: BillSums:2 (resumed: FAIL)

Skipping puzzle 1125/1715: BillSums:3 (resumed: OK)

Skipping puzzle 1126/1715: BillSums:4 (resumed: OK)

Skipping puzzle 1127/1715: BoxVolume:0 (resumed: OK)

Skipping puzzle 1128/1715: BoxVolume:1 (resumed: FAIL)

Skipping puzzle 1129/1715: BoxVolume:2 (resumed: FAIL)

Skipping puzzle 1130/1715: BoxVolume:3 (resumed: FAIL)

Skipping puzzle 1131/1715: BoxVolume:4 (resumed: FAIL)

Skipping puzzle 1132/1715: QuadraticRoot:0 (resumed: OK)

Skipping puzzle 1133/1715: QuadraticRoot:1 (resumed: OK)

Skipping puzzle 1134/1715: QuadraticRoot:2 (resumed: OK)

Skipping puzzle 1135/1715: QuadraticRoot:3 (resumed: OK)

Skipping puzzle 1136/1715: QuadraticRoot:4 (resumed: OK)

Skipping puzzle 1137/1715: AllQuadraticRoots:0 (resumed: OK)

Skipping puzzle 1138/1715: AllQuadraticRoots:1 (resumed: OK)

Skipping puzzle 1139/1715: AllQuadraticRoots:2 (resumed: OK)

Skipping puzzle 1140/1715: AllQuadraticRoots:3 (resumed: OK)

Skipping puzzle 1141/1715: AllQuadraticRoots:4 (resumed: OK)

Skipping puzzle 1142/1715: CubicRoot:0 (resumed: OK)

Skipping puzzle 1143/1715: CubicRoot:1 (resumed: OK)

Skipping puzzle 1144/1715: CubicRoot:2 (resumed: FAIL)

Skipping puzzle 1145/1715: CubicRoot:3 (resumed: OK)

Skipping puzzle 1146/1715: CubicRoot:4 (resumed: OK)

Skipping puzzle 1147/1715: AllCubicRoots:0 (resumed: OK)

Skipping puzzle 1148/1715: AllCubicRoots:1 (resumed: FAIL)

Skipping puzzle 1149/1715: AllCubicRoots:2 (resumed: FAIL)

Skipping puzzle 1150/1715: AllCubicRoots:3 (resumed: FAIL)

Skipping puzzle 1151/1715: AllCubicRoots:4 (resumed: FAIL)

Skipping puzzle 1152/1715: SumOfDigits:0 (resumed: OK)

Skipping puzzle 1153/1715: SumOfDigits:1 (resumed: OK)

Skipping puzzle 1154/1715: SumOfDigits:2 (resumed: OK)

Skipping puzzle 1155/1715: SumOfDigits:3 (resumed: OK)

Skipping puzzle 1156/1715: SumOfDigits:4 (resumed: OK)

Skipping puzzle 1157/1715: FloatWithDecimalValue:0 (resumed: OK)

Skipping puzzle 1158/1715: FloatWithDecimalValue:1 (resumed: OK)

Skipping puzzle 1159/1715: FloatWithDecimalValue:2 (resumed: OK)

Skipping puzzle 1160/1715: FloatWithDecimalValue:3 (resumed: OK)

Skipping puzzle 1161/1715: FloatWithDecimalValue:4 (resumed: OK)

Skipping puzzle 1162/1715: ArithmeticSequence:0 (resumed: OK)

Skipping puzzle 1163/1715: ArithmeticSequence:1 (resumed: OK)

Skipping puzzle 1164/1715: ArithmeticSequence:2 (resumed: OK)

Skipping puzzle 1165/1715: ArithmeticSequence:3 (resumed: OK)

Skipping puzzle 1166/1715: ArithmeticSequence:4 (resumed: OK)

Skipping puzzle 1167/1715: GeometricSequence:0 (resumed: OK)

Skipping puzzle 1168/1715: GeometricSequence:1 (resumed: OK)

Skipping puzzle 1169/1715: GeometricSequence:2 (resumed: OK)

Skipping puzzle 1170/1715: GeometricSequence:3 (resumed: OK)

Skipping puzzle 1171/1715: GeometricSequence:4 (resumed: OK)

Skipping puzzle 1172/1715: LineIntersection:0 (resumed: OK)

Skipping puzzle 1173/1715: LineIntersection:1 (resumed: OK)

Skipping puzzle 1174/1715: LineIntersection:2 (resumed: OK)

Skipping puzzle 1175/1715: LineIntersection:3 (resumed: OK)

Skipping puzzle 1176/1715: LineIntersection:4 (resumed: OK)

Skipping puzzle 1177/1715: IfProblem:0 (resumed: OK)

Skipping puzzle 1178/1715: IfProblem:1 (resumed: OK)

Skipping puzzle 1179/1715: IfProblem:2 (resumed: OK)

Skipping puzzle 1180/1715: IfProblem:3 (resumed: OK)

Skipping puzzle 1181/1715: IfProblem:4 (resumed: OK)

Skipping puzzle 1182/1715: IfProblemWithAnd:0 (resumed: OK)

Skipping puzzle 1183/1715: IfProblemWithAnd:1 (resumed: OK)

Skipping puzzle 1184/1715: IfProblemWithAnd:2 (resumed: OK)

Skipping puzzle 1185/1715: IfProblemWithAnd:3 (resumed: OK)

Skipping puzzle 1186/1715: IfProblemWithAnd:4 (resumed: OK)

Skipping puzzle 1187/1715: IfProblemWithOr:0 (resumed: OK)

Skipping puzzle 1188/1715: IfProblemWithOr:1 (resumed: OK)

Skipping puzzle 1189/1715: IfProblemWithOr:2 (resumed: OK)

Skipping puzzle 1190/1715: IfProblemWithOr:3 (resumed: OK)

Skipping puzzle 1191/1715: IfProblemWithOr:4 (resumed: OK)

Skipping puzzle 1192/1715: IfCases:0 (resumed: FAIL)

Skipping puzzle 1193/1715: IfCases:1 (resumed: FAIL)

Skipping puzzle 1194/1715: IfCases:2 (resumed: FAIL)

Skipping puzzle 1195/1715: IfCases:3 (resumed: FAIL)

Skipping puzzle 1196/1715: IfCases:4 (resumed: FAIL)

Skipping puzzle 1197/1715: ListPosSum:0 (resumed: OK)

Skipping puzzle 1198/1715: ListPosSum:1 (resumed: OK)

Skipping puzzle 1199/1715: ListPosSum:2 (resumed: OK)

Skipping puzzle 1200/1715: ListPosSum:3 (resumed: OK)

Skipping puzzle 1201/1715: ListPosSum:4 (resumed: OK)

Skipping puzzle 1202/1715: ListDistinctSum:0 (resumed: OK)

Skipping puzzle 1203/1715: ListDistinctSum:1 (resumed: OK)

Skipping puzzle 1204/1715: ListDistinctSum:2 (resumed: OK)

Skipping puzzle 1205/1715: ListDistinctSum:3 (resumed: FAIL)

Skipping puzzle 1206/1715: ListDistinctSum:4 (resumed: OK)

Skipping puzzle 1207/1715: ConcatStrings:0 (resumed: OK)

Skipping puzzle 1208/1715: ConcatStrings:1 (resumed: OK)

Skipping puzzle 1209/1715: ConcatStrings:2 (resumed: OK)

Skipping puzzle 1210/1715: ConcatStrings:3 (resumed: OK)

Skipping puzzle 1211/1715: ConcatStrings:4 (resumed: OK)

Skipping puzzle 1212/1715: SublistSum:0 (resumed: FAIL)

Skipping puzzle 1213/1715: SublistSum:1 (resumed: FAIL)

Skipping puzzle 1214/1715: SublistSum:2 (resumed: FAIL)

Skipping puzzle 1215/1715: SublistSum:3 (resumed: FAIL)

Skipping puzzle 1216/1715: SublistSum:4 (resumed: OK)

Skipping puzzle 1217/1715: CumulativeSum:0 (resumed: OK)

Skipping puzzle 1218/1715: CumulativeSum:1 (resumed: OK)

Skipping puzzle 1219/1715: CumulativeSum:2 (resumed: OK)

Skipping puzzle 1220/1715: CumulativeSum:3 (resumed: OK)

Skipping puzzle 1221/1715: CumulativeSum:4 (resumed: OK)

Skipping puzzle 1222/1715: BasicStrCounts:0 (resumed: OK)

Skipping puzzle 1223/1715: BasicStrCounts:1 (resumed: OK)

Skipping puzzle 1224/1715: BasicStrCounts:2 (resumed: OK)

Skipping puzzle 1225/1715: BasicStrCounts:3 (resumed: OK)

Skipping puzzle 1226/1715: BasicStrCounts:4 (resumed: FAIL)

Skipping puzzle 1227/1715: ZipStr:0 (resumed: OK)

Skipping puzzle 1228/1715: ZipStr:1 (resumed: OK)

Skipping puzzle 1229/1715: ZipStr:2 (resumed: FAIL)

Skipping puzzle 1230/1715: ZipStr:3 (resumed: FAIL)

Skipping puzzle 1231/1715: ZipStr:4 (resumed: OK)

Skipping puzzle 1232/1715: ReverseCat:0 (resumed: OK)

Skipping puzzle 1233/1715: ReverseCat:1 (resumed: OK)

Skipping puzzle 1234/1715: ReverseCat:2 (resumed: OK)

Skipping puzzle 1235/1715: ReverseCat:3 (resumed: OK)

Skipping puzzle 1236/1715: ReverseCat:4 (resumed: OK)

Skipping puzzle 1237/1715: EngineerNumbers:0 (resumed: OK)

Skipping puzzle 1238/1715: EngineerNumbers:1 (resumed: OK)

Skipping puzzle 1239/1715: EngineerNumbers:2 (resumed: OK)

Skipping puzzle 1240/1715: EngineerNumbers:3 (resumed: OK)

Skipping puzzle 1241/1715: EngineerNumbers:4 (resumed: OK)

Skipping puzzle 1242/1715: PenultimateString:0 (resumed: OK)

Skipping puzzle 1243/1715: PenultimateString:1 (resumed: OK)

Skipping puzzle 1244/1715: PenultimateString:2 (resumed: OK)

Skipping puzzle 1245/1715: PenultimateString:3 (resumed: OK)

Skipping puzzle 1246/1715: PenultimateString:4 (resumed: OK)

Skipping puzzle 1247/1715: PenultimateRevString:0 (resumed: OK)

Skipping puzzle 1248/1715: PenultimateRevString:1 (resumed: FAIL)

Skipping puzzle 1249/1715: PenultimateRevString:2 (resumed: OK)

Skipping puzzle 1250/1715: PenultimateRevString:3 (resumed: OK)

Skipping puzzle 1251/1715: PenultimateRevString:4 (resumed: OK)

Skipping puzzle 1252/1715: CenteredString:0 (resumed: OK)

Skipping puzzle 1253/1715: CenteredString:1 (resumed: OK)

Skipping puzzle 1254/1715: CenteredString:2 (resumed: OK)

Skipping puzzle 1255/1715: CenteredString:3 (resumed: OK)

Skipping puzzle 1256/1715: CenteredString:4 (resumed: OK)

Skipping puzzle 1257/1715: SubstrCount:0 (resumed: FAIL)

Skipping puzzle 1258/1715: SubstrCount:1 (resumed: OK)

Skipping puzzle 1259/1715: SubstrCount:2 (resumed: FAIL)

Skipping puzzle 1260/1715: SubstrCount:3 (resumed: OK)

Skipping puzzle 1261/1715: SubstrCount:4 (resumed: OK)

Skipping puzzle 1262/1715: CompleteParens:0 (resumed: FAIL)

Skipping puzzle 1263/1715: CompleteParens:1 (resumed: FAIL)

Skipping puzzle 1264/1715: CompleteParens:2 (resumed: FAIL)

Skipping puzzle 1265/1715: CompleteParens:3 (resumed: FAIL)

Skipping puzzle 1266/1715: CompleteParens:4 (resumed: FAIL)

Skipping puzzle 1267/1715: EightQueensOrFewer:0 (resumed: OK)

Skipping puzzle 1268/1715: EightQueensOrFewer:1 (resumed: OK)

Skipping puzzle 1269/1715: EightQueensOrFewer:2 (resumed: OK)

Skipping puzzle 1270/1715: EightQueensOrFewer:3 (resumed: OK)

Skipping puzzle 1271/1715: EightQueensOrFewer:4 (resumed: OK)

Skipping puzzle 1272/1715: MoreQueens:0 (resumed: OK)

Skipping puzzle 1273/1715: MoreQueens:1 (resumed: OK)

Skipping puzzle 1274/1715: MoreQueens:2 (resumed: FAIL)

Skipping puzzle 1275/1715: MoreQueens:3 (resumed: OK)

Skipping puzzle 1276/1715: MoreQueens:4 (resumed: OK)

Skipping puzzle 1277/1715: KnightsTour:0 (resumed: FAIL)

Skipping puzzle 1278/1715: KnightsTour:1 (resumed: FAIL)

Skipping puzzle 1279/1715: KnightsTour:2 (resumed: OK)

Skipping puzzle 1280/1715: KnightsTour:3 (resumed: FAIL)

Skipping puzzle 1281/1715: KnightsTour:4 (resumed: FAIL)

Skipping puzzle 1282/1715: UncrossedKnightsPath:0 (resumed: FAIL)

Skipping puzzle 1283/1715: UncrossedKnightsPath:1 (resumed: OK)

Skipping puzzle 1284/1715: UncrossedKnightsPath:2 (resumed: OK)

Skipping puzzle 1285/1715: UncrossedKnightsPath:3 (resumed: FAIL)

Skipping puzzle 1286/1715: UncrossedKnightsPath:4 (resumed: OK)

Skipping puzzle 1287/1715: UNSOLVED_UncrossedKnightsPath:0 (resumed: FAIL)

Skipping puzzle 1288/1715: UNSOLVED_UncrossedKnightsPath:1 (resumed: FAIL)

Skipping puzzle 1289/1715: UNSOLVED_UncrossedKnightsPath:2 (resumed: FAIL)

Skipping puzzle 1290/1715: UNSOLVED_UncrossedKnightsPath:3 (resumed: FAIL)

Skipping puzzle 1291/1715: LZW:0 (resumed: FAIL)

Skipping puzzle 1292/1715: LZW:1 (resumed: OK)

Skipping puzzle 1293/1715: LZW:2 (resumed: FAIL)

Skipping puzzle 1294/1715: LZW:3 (resumed: FAIL)

Skipping puzzle 1295/1715: LZW:4 (resumed: OK)

Skipping puzzle 1296/1715: PackingHam:0 (resumed: OK)

Skipping puzzle 1297/1715: PackingHam:1 (resumed: OK)

Skipping puzzle 1298/1715: PackingHam:2 (resumed: FAIL)

Skipping puzzle 1299/1715: PackingHam:3 (resumed: OK)

Skipping puzzle 1300/1715: PackingHam:4 (resumed: OK)

Skipping puzzle 1301/1715: Oscillators:0 (resumed: OK)

Skipping puzzle 1302/1715: Oscillators:1 (resumed: OK)

Skipping puzzle 1303/1715: Oscillators:2 (resumed: OK)

Skipping puzzle 1304/1715: Oscillators:3 (resumed: FAIL)

Skipping puzzle 1305/1715: ReverseLifeStep:0 (resumed: FAIL)

Skipping puzzle 1306/1715: ReverseLifeStep:1 (resumed: OK)

Skipping puzzle 1307/1715: ReverseLifeStep:2 (resumed: FAIL)

Skipping puzzle 1308/1715: ReverseLifeStep:3 (resumed: OK)

Skipping puzzle 1309/1715: ReverseLifeStep:4 (resumed: OK)

Skipping puzzle 1310/1715: Spaceship:0 (resumed: FAIL)

Skipping puzzle 1311/1715: Spaceship:1 (resumed: FAIL)

Skipping puzzle 1312/1715: Spaceship:2 (resumed: FAIL)

Skipping puzzle 1313/1715: Spaceship:3 (resumed: FAIL)

Skipping puzzle 1314/1715: Nim:0 (resumed: FAIL)

Skipping puzzle 1315/1715: Nim:1 (resumed: FAIL)

Skipping puzzle 1316/1715: Nim:2 (resumed: OK)

Skipping puzzle 1317/1715: Nim:3 (resumed: FAIL)

Skipping puzzle 1318/1715: Nim:4 (resumed: OK)

Skipping puzzle 1319/1715: Mastermind:0 (resumed: FAIL)

Skipping puzzle 1320/1715: Mastermind:1 (resumed: FAIL)

Skipping puzzle 1321/1715: Mastermind:2 (resumed: FAIL)

Skipping puzzle 1322/1715: TicTacToeX:0 (resumed: FAIL)

Skipping puzzle 1323/1715: TicTacToeO:0 (resumed: FAIL)

Skipping puzzle 1324/1715: RockPaperScissors:0 (resumed: OK)

Skipping puzzle 1325/1715: Nash:0 (resumed: OK)

Skipping puzzle 1326/1715: Nash:1 (resumed: FAIL)

Skipping puzzle 1327/1715: Nash:2 (resumed: FAIL)

Skipping puzzle 1328/1715: Nash:3 (resumed: FAIL)

Skipping puzzle 1329/1715: Nash:4 (resumed: FAIL)

Skipping puzzle 1330/1715: ZeroSum:0 (resumed: FAIL)

Skipping puzzle 1331/1715: ZeroSum:1 (resumed: FAIL)

Skipping puzzle 1332/1715: ZeroSum:2 (resumed: FAIL)

Skipping puzzle 1333/1715: ZeroSum:3 (resumed: FAIL)

Skipping puzzle 1334/1715: ZeroSum:4 (resumed: FAIL)

Skipping puzzle 1335/1715: Conway99:0 (resumed: FAIL)

Skipping puzzle 1336/1715: AnyEdge:0 (resumed: OK)

Skipping puzzle 1337/1715: AnyEdge:1 (resumed: OK)

Skipping puzzle 1338/1715: AnyEdge:2 (resumed: OK)

Skipping puzzle 1339/1715: AnyEdge:3 (resumed: OK)

Skipping puzzle 1340/1715: AnyEdge:4 (resumed: OK)

Skipping puzzle 1341/1715: AnyTriangle:0 (resumed: OK)

Skipping puzzle 1342/1715: AnyTriangle:1 (resumed: FAIL)

Skipping puzzle 1343/1715: AnyTriangle:2 (resumed: FAIL)

Skipping puzzle 1344/1715: AnyTriangle:3 (resumed: FAIL)

Skipping puzzle 1345/1715: AnyTriangle:4 (resumed: OK)

Skipping puzzle 1346/1715: PlantedClique:0 (resumed: OK)

Skipping puzzle 1347/1715: PlantedClique:1 (resumed: OK)

Skipping puzzle 1348/1715: PlantedClique:2 (resumed: FAIL)

Skipping puzzle 1349/1715: PlantedClique:3 (resumed: FAIL)

Skipping puzzle 1350/1715: PlantedClique:4 (resumed: OK)

Skipping puzzle 1351/1715: ShortestPath:0 (resumed: OK)

Skipping puzzle 1352/1715: ShortestPath:1 (resumed: OK)

Skipping puzzle 1353/1715: ShortestPath:2 (resumed: OK)

Skipping puzzle 1354/1715: ShortestPath:3 (resumed: OK)

Skipping puzzle 1355/1715: ShortestPath:4 (resumed: OK)

Skipping puzzle 1356/1715: UnweightedShortestPath:0 (resumed: OK)

Skipping puzzle 1357/1715: UnweightedShortestPath:1 (resumed: OK)

Skipping puzzle 1358/1715: UnweightedShortestPath:2 (resumed: OK)

Skipping puzzle 1359/1715: UnweightedShortestPath:3 (resumed: OK)

Skipping puzzle 1360/1715: UnweightedShortestPath:4 (resumed: OK)

Skipping puzzle 1361/1715: AnyPath:0 (resumed: OK)

Skipping puzzle 1362/1715: AnyPath:1 (resumed: OK)

Skipping puzzle 1363/1715: AnyPath:2 (resumed: OK)

Skipping puzzle 1364/1715: AnyPath:3 (resumed: OK)

Skipping puzzle 1365/1715: AnyPath:4 (resumed: OK)

Skipping puzzle 1366/1715: EvenPath:0 (resumed: OK)

Skipping puzzle 1367/1715: EvenPath:1 (resumed: OK)

Skipping puzzle 1368/1715: EvenPath:2 (resumed: OK)

Skipping puzzle 1369/1715: EvenPath:3 (resumed: FAIL)

Skipping puzzle 1370/1715: EvenPath:4 (resumed: OK)

Skipping puzzle 1371/1715: OddPath:0 (resumed: OK)

Skipping puzzle 1372/1715: OddPath:1 (resumed: OK)

Skipping puzzle 1373/1715: OddPath:2 (resumed: FAIL)

Skipping puzzle 1374/1715: OddPath:3 (resumed: OK)

Skipping puzzle 1375/1715: OddPath:4 (resumed: OK)

Skipping puzzle 1376/1715: Zarankiewicz:0 (resumed: OK)

Skipping puzzle 1377/1715: Zarankiewicz:1 (resumed: FAIL)

Skipping puzzle 1378/1715: Zarankiewicz:2 (resumed: FAIL)

Skipping puzzle 1379/1715: GraphIsomorphism:0 (resumed: OK)

Skipping puzzle 1380/1715: GraphIsomorphism:1 (resumed: FAIL)

Skipping puzzle 1381/1715: GraphIsomorphism:2 (resumed: FAIL)

Skipping puzzle 1382/1715: GraphIsomorphism:3 (resumed: OK)

Skipping puzzle 1383/1715: GraphIsomorphism:4 (resumed: OK)

Skipping puzzle 1384/1715: ShortIntegerPath:0 (resumed: OK)

Skipping puzzle 1385/1715: BiPermutations:0 (resumed: FAIL)

Skipping puzzle 1386/1715: BiPermutations:1 (resumed: OK)

Skipping puzzle 1387/1715: BiPermutations:2 (resumed: OK)

Skipping puzzle 1388/1715: BiPermutations:3 (resumed: FAIL)

Skipping puzzle 1389/1715: BiPermutations:4 (resumed: FAIL)

Skipping puzzle 1390/1715: OptimalBridges:0 (resumed: FAIL)

Skipping puzzle 1391/1715: OptimalBridges:1 (resumed: FAIL)

Skipping puzzle 1392/1715: OptimalBridges:2 (resumed: OK)

Skipping puzzle 1393/1715: OptimalBridges:3 (resumed: FAIL)

Skipping puzzle 1394/1715: OptimalBridges:4 (resumed: FAIL)

Skipping puzzle 1395/1715: CheckersPosition:0 (resumed: FAIL)

Skipping puzzle 1396/1715: CheckersPosition:1 (resumed: OK)

Skipping puzzle 1397/1715: CheckersPosition:2 (resumed: FAIL)

Skipping puzzle 1398/1715: CheckersPosition:3 (resumed: OK)

Skipping puzzle 1399/1715: CheckersPosition:4 (resumed: FAIL)

Skipping puzzle 1400/1715: MatchingMarkers:0 (resumed: FAIL)

Skipping puzzle 1401/1715: MatchingMarkers:1 (resumed: OK)

Skipping puzzle 1402/1715: MatchingMarkers:2 (resumed: OK)

Skipping puzzle 1403/1715: MatchingMarkers:3 (resumed: OK)

Skipping puzzle 1404/1715: MatchingMarkers:4 (resumed: OK)

Skipping puzzle 1405/1715: ExponentialCoinMoves:0 (resumed: FAIL)

Skipping puzzle 1406/1715: ExponentialCoinMoves:1 (resumed: FAIL)

Skipping puzzle 1407/1715: ExponentialCoinMoves:2 (resumed: FAIL)

Skipping puzzle 1408/1715: ExponentialCoinMoves:3 (resumed: FAIL)

Skipping puzzle 1409/1715: ExponentialCoinMoves:4 (resumed: FAIL)

Skipping puzzle 1410/1715: NoRelativePrimes:0 (resumed: FAIL)

Skipping puzzle 1411/1715: NoRelativePrimes:1 (resumed: OK)

Skipping puzzle 1412/1715: NoRelativePrimes:2 (resumed: FAIL)

Skipping puzzle 1413/1715: NoRelativePrimes:3 (resumed: FAIL)

Skipping puzzle 1414/1715: NoRelativePrimes:4 (resumed: FAIL)

Skipping puzzle 1415/1715: FindRepeats:0 (resumed: FAIL)

Skipping puzzle 1416/1715: FindRepeats:1 (resumed: OK)

Skipping puzzle 1417/1715: FindRepeats:2 (resumed: FAIL)

Skipping puzzle 1418/1715: FindRepeats:3 (resumed: FAIL)

Skipping puzzle 1419/1715: FindRepeats:4 (resumed: OK)

Skipping puzzle 1420/1715: PickNearNeighbors:0 (resumed: FAIL)

Skipping puzzle 1421/1715: PickNearNeighbors:1 (resumed: FAIL)

Skipping puzzle 1422/1715: PickNearNeighbors:2 (resumed: FAIL)

Skipping puzzle 1423/1715: PickNearNeighbors:3 (resumed: FAIL)

Skipping puzzle 1424/1715: PickNearNeighbors:4 (resumed: FAIL)

Skipping puzzle 1425/1715: FindProductiveList:0 (resumed: OK)

Skipping puzzle 1426/1715: FindProductiveList:1 (resumed: FAIL)

Skipping puzzle 1427/1715: FindProductiveList:2 (resumed: OK)

Skipping puzzle 1428/1715: FindProductiveList:3 (resumed: FAIL)

Skipping puzzle 1429/1715: FindProductiveList:4 (resumed: OK)

Skipping puzzle 1430/1715: HalfTag:0 (resumed: OK)

Skipping puzzle 1431/1715: HalfTag:1 (resumed: OK)

Skipping puzzle 1432/1715: HalfTag:2 (resumed: FAIL)

Skipping puzzle 1433/1715: HalfTag:3 (resumed: OK)

Skipping puzzle 1434/1715: HalfTag:4 (resumed: FAIL)

Skipping puzzle 1435/1715: LearnParity:0 (resumed: OK)

Skipping puzzle 1436/1715: LearnParity:1 (resumed: FAIL)

Skipping puzzle 1437/1715: LearnParity:2 (resumed: OK)

Skipping puzzle 1438/1715: LearnParity:3 (resumed: FAIL)

Skipping puzzle 1439/1715: LearnParity:4 (resumed: FAIL)

Skipping puzzle 1440/1715: LearnParityWithNoise:0 (resumed: FAIL)

Skipping puzzle 1441/1715: LearnParityWithNoise:1 (resumed: FAIL)

Skipping puzzle 1442/1715: LearnParityWithNoise:2 (resumed: OK)

Skipping puzzle 1443/1715: LearnParityWithNoise:3 (resumed: OK)

Skipping puzzle 1444/1715: LearnParityWithNoise:4 (resumed: OK)

Skipping puzzle 1445/1715: FermatsLastTheorem:0 (resumed: FAIL)

Skipping puzzle 1446/1715: GCD:0 (resumed: OK)

Skipping puzzle 1447/1715: GCD:1 (resumed: OK)

Skipping puzzle 1448/1715: GCD:2 (resumed: OK)

Skipping puzzle 1449/1715: GCD:3 (resumed: OK)

Skipping puzzle 1450/1715: GCD:4 (resumed: OK)

Skipping puzzle 1451/1715: GCD_multi:0 (resumed: OK)

Skipping puzzle 1452/1715: GCD_multi:1 (resumed: OK)

Skipping puzzle 1453/1715: GCD_multi:2 (resumed: OK)

Skipping puzzle 1454/1715: GCD_multi:3 (resumed: OK)

Skipping puzzle 1455/1715: GCD_multi:4 (resumed: OK)

Skipping puzzle 1456/1715: LCM:0 (resumed: OK)

Skipping puzzle 1457/1715: LCM:1 (resumed: FAIL)

Skipping puzzle 1458/1715: LCM:2 (resumed: OK)

Skipping puzzle 1459/1715: LCM:3 (resumed: FAIL)

Skipping puzzle 1460/1715: LCM:4 (resumed: FAIL)

Skipping puzzle 1461/1715: LCM_multi:0 (resumed: OK)

Skipping puzzle 1462/1715: LCM_multi:1 (resumed: FAIL)

Skipping puzzle 1463/1715: LCM_multi:2 (resumed: FAIL)

Skipping puzzle 1464/1715: LCM_multi:3 (resumed: FAIL)

Skipping puzzle 1465/1715: LCM_multi:4 (resumed: OK)

Skipping puzzle 1466/1715: SmallExponentBigSolution:0 (resumed: OK)

Skipping puzzle 1467/1715: SmallExponentBigSolution:1 (resumed: FAIL)

Skipping puzzle 1468/1715: SmallExponentBigSolution:2 (resumed: FAIL)

Skipping puzzle 1469/1715: SmallExponentBigSolution:3 (resumed: OK)

Skipping puzzle 1470/1715: ThreeCubes:0 (resumed: OK)

Skipping puzzle 1471/1715: ThreeCubes:1 (resumed: FAIL)

Skipping puzzle 1472/1715: ThreeCubes:2 (resumed: FAIL)

Skipping puzzle 1473/1715: ThreeCubes:3 (resumed: FAIL)

Skipping puzzle 1474/1715: ThreeCubes:4 (resumed: FAIL)

Skipping puzzle 1475/1715: FourSquares:0 (resumed: OK)

Skipping puzzle 1476/1715: FourSquares:1 (resumed: OK)

Skipping puzzle 1477/1715: FourSquares:2 (resumed: OK)

Skipping puzzle 1478/1715: FourSquares:3 (resumed: FAIL)

Skipping puzzle 1479/1715: FourSquares:4 (resumed: FAIL)

Skipping puzzle 1480/1715: Factoring:0 (resumed: OK)

Skipping puzzle 1481/1715: Factoring:1 (resumed: OK)

Skipping puzzle 1482/1715: Factoring:2 (resumed: OK)

Skipping puzzle 1483/1715: Factoring:3 (resumed: FAIL)

Skipping puzzle 1484/1715: Factoring:4 (resumed: OK)

Skipping puzzle 1485/1715: DiscreteLog:0 (resumed: OK)

Skipping puzzle 1486/1715: DiscreteLog:1 (resumed: FAIL)

Skipping puzzle 1487/1715: DiscreteLog:2 (resumed: OK)

Skipping puzzle 1488/1715: DiscreteLog:3 (resumed: FAIL)

Skipping puzzle 1489/1715: DiscreteLog:4 (resumed: FAIL)

Skipping puzzle 1490/1715: GCD17:0 (resumed: FAIL)

Skipping puzzle 1491/1715: Znam:0 (resumed: FAIL)

Skipping puzzle 1492/1715: Znam:1 (resumed: OK)

Skipping puzzle 1493/1715: Znam:2 (resumed: OK)

Skipping puzzle 1494/1715: Znam:3 (resumed: FAIL)

Skipping puzzle 1495/1715: CollatzCycleUnsolved:0 (resumed: FAIL)

Skipping puzzle 1496/1715: CollatzGeneralizedUnsolved:0 (resumed: FAIL)

Skipping puzzle 1497/1715: CollatzDelay:0 (resumed: OK)

Skipping puzzle 1498/1715: CollatzDelay:1 (resumed: FAIL)

Skipping puzzle 1499/1715: CollatzDelay:2 (resumed: FAIL)

Skipping puzzle 1500/1715: CollatzDelay:3 (resumed: FAIL)

Skipping puzzle 1501/1715: Lehmer:0 (resumed: OK)

Skipping puzzle 1502/1715: BirthdayParadox:0 (resumed: OK)

Skipping puzzle 1503/1715: BirthdayParadox:1 (resumed: OK)

Skipping puzzle 1504/1715: BirthdayParadox:2 (resumed: OK)

Skipping puzzle 1505/1715: BirthdayParadox:3 (resumed: OK)

Skipping puzzle 1506/1715: BirthdayParadoxMonteCarlo:0 (resumed: OK)

